Products Brand Name,Inventory Conversion Inputs Outputs Output Product,Strain Name,Inventory Conversions Batch Name,package_ID,Batch Harvest Date,Batch Lab Results Lab Result URL,Products Vendor Name,Inventory Producer Name,Manufacturing Date
iLAVA,ClearGold Cartridge 500mg - Durban Poison,Durban Poison,230104-001CGDP,47701,10/3/2022,https://lims.tagleaf.com/coas/EyxOsONnuAU3UVIY6C9gL2B7hEjPCs0stTeIZ4SMzjR65NaMn1,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Wildberry 100mg - Indica,Hybrid Blend,230104-001-ZWB,49644,10/3/2022,https://tinyurl.com/2pff56c9,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Maui Wowie,Maui Wowie,230104-001CGMW,47698,10/3/2022,https://lims.tagleaf.com/coas/ABmJF13HVmJD5wiwmOXodgIcIeA6YuUOjOPhvDj6dbQaURZ1fj,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Forbidden Fruit,Forbidden Fruit,230124-002CGFF,41597,10/3/2022,https://lims.tagleaf.com/coas/76cwu7Knk9FDG458LhBlplGYI0crFCghxC2UTzjT6jB9hN0xJH,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - God's Gift,God's Gift,230124-002CGGF,44378,10/3/2022,https://lims.tagleaf.com/coas/lg8bGQiDc2bBYj8bgAgFTQQe6dsyCs2yftsdNX9AaPJqyIwAYT,"Forever 46, LLC - 00000057DCHF00477864",,6/8/2023
iLAVA,ClearGold Cartridge 1000mg - Wedding Cake,Wedding Cake,230124-002CGWC,44185,10/3/2022,https://lims.tagleaf.com/coas/kX6esYvSpCUFgoucB4HGqz4gqITfJV5nzvKWdv9yOGNt5Cvc34,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Blue Dream,Blue Dream,230104-001CGBD,46477,10/3/2022,https://lims.tagleaf.com/coas/u5tKbPmfBH2ZzVr4fbQygLBO64k7JZYSZ0yivR2sJJHg4ExzjP,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - 1:1 (THC:CBD),Hybrid Blend,221228-001CG1:1,43451,10/3/2022,https://lims.tagleaf.com/coas/wknn1A81J4MmPldrO9jU6qbscvUOen7ApWo89kRmWMqcy37I8v,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Strawberry 100mg - Hybrid,Hybrid Blend,221220-002-STR,56531,10/3/2022,https://lims.tagleaf.com/coas/tVs0dLnCPlFWkN4EXOqrBU5pPMxMOPjVdIqVzmXqbnoBABYF4z,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",7/26/2023
ZENZONA,zenzona Vegan Gummies Blood Orange 100mg - Sativa,Hybrid Blend,221220-002-ZBLO,49452,10/3/2022,https://lims.tagleaf.com/coas/RwYYpISmntEUnneJFGALrCDhePsw6LQzR9LlEOqZl4qINv6tfg,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
iLAVA,ClearGold Cartridge 500mg - Super Lemon Haze,Super Lemon Haze,230104-001CGSL,47400,10/3/2022,https://lims.tagleaf.com/coas/XNTJ1JtwhCYtinDoAtDk5GCXPEwkcX8tSf42H5MeEslNsXENW3,"Forever 46, LLC - 00000057DCHF00477864",,6/27/2023
iLAVA,Entourage Day Gummies 100mg - Sour Citrus,Hybrid Blend,230104-001-ESC,56249,10/3/2022,https://lims.tagleaf.com/coas/oW7kJu2az5wU7M3eblxIEUNmFS3k8LUeKiUwlDY0PBizalPmgK,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",7/20/2023
ZENZONA,zenzona Vegan Gummies Grapefruit 100mg - Sativa,Hybrid Blend,221220-002-GRA,54206,10/3/2022,https://lims.tagleaf.com/coas/FXg9K1gO9JAZjVDdtXqEW3N6bjHXDunTpUS8H69Yeg34iiHDhV,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies Grapefruit 100mg - Sativa,Hybrid Blend,221220-002-GRA,54206,10/3/2022,https://lims.tagleaf.com/coas/FXg9K1gO9JAZjVDdtXqEW3N6bjHXDunTpUS8H69Yeg34iiHDhV,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,Hybrid Blend,221220-002-BB,54346,10/3/2022,https://lims.tagleaf.com/coas/xOCKGjv6XZcJZ6vCa2tIcpHqK49JRroABGhg4O6XojZnw6FZau,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,Hybrid Blend,221220-002-BB,54346,10/3/2022,https://lims.tagleaf.com/coas/xOCKGjv6XZcJZ6vCa2tIcpHqK49JRroABGhg4O6XojZnw6FZau,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
iLAVA,ClearGold Cartridge 1000mg - Super Lemon Haze,Super Lemon Haze,230104-001CGSL,47401,10/3/2022,https://lims.tagleaf.com/coas/XNTJ1JtwhCYtinDoAtDk5GCXPEwkcX8tSf42H5MeEslNsXENW3,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,Hybrid Blend,221220-002-PRP,47046,10/3/2022,https://lims.tagleaf.com/coas/NKpygdUaKLZWydKEmF6HAczZ04oyYoLaj1GvXnyRYisv383C6X,"Forever 46, LLC - 00000057DCHF00477864",,8/10/2023
iLAVA,Delta 8 Clarity Cartridge 1000mg - Green Quack,Green Quack,230215-004CLGQ,52524,10/3/2022,https://tinyurl.com/3f999fx7,"Forever 46, LLC - 00000057DCHF00477864",,9/13/2023
iLAVA,Delta 8 Clarity Cartridge 1000mg - Green Quack,Green Quack,230215-004CLGQ,52524,10/3/2022,https://tinyurl.com/3f999fx7,"Forever 46, LLC - 00000057DCHF00477864",,9/13/2023
iLAVA,Entourage Night Gummies 100mg - Watermelon,Hybrid Blend,230104-001-WM,53290,10/3/2022,https://lims.tagleaf.com/coas/UGdOL1A1KgZwiwbkNBNsmlV7BjGyHZkOYeSuuVwJSbRXrgAv8n,"Forever 46, LLC - 00000057DCHF00477864",,7/20/2023
iLAVA,Entourage Night Gummies 100mg - Wildberry,Hybrid Blend,230104-001-WB,48787,10/3/2022,https://tinyurl.com/2cr2b356,"Forever 46, LLC - 00000057DCHF00477864",,9/11/2023
iLAVA,iLAVA Disposable 1000mg - GDP (SAMPLE),Granddaddy Purple,230208-001CGGP.E,43316,10/3/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - White Widow,White Widow,230104-001CGWW2,47397,10/3/2022,https://lims.tagleaf.com/coas/FrTM8y6DmE5pKAAZSkc02b6Ua6sfAYZzoalhwQkNzcjWSgmJRp,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Green Crack,Green Crack,230104-001CGGC,47392,10/3/2022,https://lims.tagleaf.com/coas/G5QXoAfB5kLC7wewE2cMfZoLcQ4a997JIoqCwGP45YVLx3MYrT,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Atomic Cartridge 500mg - Mangorita,Mangorita,230628-005,45509,10/3/2022,https://lims.tagleaf.com/coas/6yfgNg8sxid2foJzDptf2m5IlBiqYVU8yLr4qSwfCTt3yDFF7g,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Atomic Cartridge 500mg - Mangorita,Mangorita,230628-005,45509,10/3/2022,https://lims.tagleaf.com/coas/6yfgNg8sxid2foJzDptf2m5IlBiqYVU8yLr4qSwfCTt3yDFF7g,"Forever 46, LLC - 00000057DCHF00477864",,6/28/2023
ZENZONA,zenzona Vegan Gummies Brazilian Grape 100mg - Indica,Hybrid Blend,221220-002-BRG,55856,10/3/2022,https://tinyurl.com/5n7bkhjc,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
iLAVA,Entourage Twilight Gummies 100mg - Blackberry,Hybrid Blend,230104-001-BLA,45734,10/3/2022,https://lims.tagleaf.com/coas/KjacAIHOkDLI3XAHjagmx0ObDzNfe4AG4el5iaz7DnwWx3nSXr,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Grapefruit 100mg - Sativa,Hybrid Blend,221220-002-GRA,56620,10/3/2022,https://lims.tagleaf.com/coas/FXg9K1gO9JAZjVDdtXqEW3N6bjHXDunTpUS8H69Yeg34iiHDhV,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",7/26/2023
iLAVA,Atomic Cartridge 500mg - Dalliance,Dalliance,230411-002,48067,10/3/2022,https://lims.tagleaf.com/coas/d7WbYxRsLpvjbvrYOLLveINHtW141xIRHfO4e4zMXRfJnplHIJ,"Forever 46, LLC - 00000057DCHF00477864",,4/11/2023
iLAVA,ClearGold Cartridge 500mg - Granddaddy Purple,Granddaddy Purple,230124-002CGGP,45275,10/3/2022,https://lims.tagleaf.com/coas/HdFoR4GuF0jlu79V5DVYGXROGaY1KaSxzisR6PAQH80q3Gq8fU,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - Raspberry Kush,Raspberry Kush,230124-002-CGRK,44187,10/3/2022,https://lims.tagleaf.com/coas/foNMF9CWwC1zqNmmVdeUzaJzIsjMIdUv3EQxc6IlH3KN2H9QVN,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Delta 8 Clarity Cartridge 1000mg - Afghani,Afghani,230215-004CLAF,46247,10/3/2022,https://lims.tagleaf.com/coas/NWdotRGCjwsUAnVh3t431IwDwjWJX8JX5wvEzXrObdgPZvx4RZ,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies 1:1 (100mgCBD/100mg THC) Sour Citrus - Hybrid,Hybrid Blend,221220-002-SC,45817,10/3/2022,https://tinyurl.com/4zp6x9n3,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Atomic Cartridge 1000mg - MTF,MTF,230628-07,47747,10/3/2022,https://lims.tagleaf.com/coas/0f4r6buRupq0bOjlWLuvH6w3TNJYiebySwBdCdGu2BHIorRdrX,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Delta 8 Clarity Cartridge 1000mg - Clementine,Clementine,230215-004CLCT,50509,10/3/2022,https://lims.tagleaf.com/coas/YO0Wf50P1hNvi1DjyTEKXBE0N7jGUGSzJUTUR1Uu0qMMK6geX5,"Forever 46, LLC - 00000057DCHF00477864",,9/13/2023
iLAVA,Entourage Night Gummies 100mg - Watermelon,Hybrid Blend,230104-001-WM,54295,10/3/2022,https://lims.tagleaf.com/coas/UGdOL1A1KgZwiwbkNBNsmlV7BjGyHZkOYeSuuVwJSbRXrgAv8n,"Forever 46, LLC - 00000057DCHF00477864",,7/20/2023
iLAVA,iLAVA Disposable 1000mg - GDP (SAMPLE),Granddaddy Purple,230208-001CGGP.A,43311,10/3/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Granddaddy Purple,Granddaddy Purple,230124-002CGGP,45276,10/3/2022,https://lims.tagleaf.com/coas/HdFoR4GuF0jlu79V5DVYGXROGaY1KaSxzisR6PAQH80q3Gq8fU,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - God's Gift,God's Gift,230124-002CGGF,42031,10/3/2022,https://lims.tagleaf.com/coas/lg8bGQiDc2bBYj8bgAgFTQQe6dsyCs2yftsdNX9AaPJqyIwAYT,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Watermelon 100mg - Indica,Hybrid Blend,221220-002-ZWA,49215,10/3/2022,https://lims.tagleaf.com/coas/9JDncFF9VxFitGF9gh9VMDcNePr8B8KkZxgOt9VPioU4M0Jccy,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Entourage Day Gummies 100mg - Sour Citrus,Hybrid Blend,230104-001-ESC,45736,10/3/2022,https://lims.tagleaf.com/coas/oW7kJu2az5wU7M3eblxIEUNmFS3k8LUeKiUwlDY0PBizalPmgK,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Blackberry Cucumber 100mg - Hybrid,Hybrid Blend,221220-002-BLC,51869,10/3/2022,https://tinyurl.com/2s44rnjr,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies Blackberry Cucumber 100mg - Hybrid,Hybrid Blend,221220-002-BLC,51869,10/3/2022,https://tinyurl.com/2s44rnjr,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies Grapefruit 100mg - Sativa,Hybrid Blend,221220-002,44577,10/3/2022,https://lims.tagleaf.com/coas/FXg9K1gO9JAZjVDdtXqEW3N6bjHXDunTpUS8H69Yeg34iiHDhV,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Entourage Day Gummies 100mg - Blood Orange,Hybrid Blend,230104-001-BO,48610,10/3/2022,https://tinyurl.com/47ee5d4x,"Forever 46, LLC - 00000057DCHF00477864",,7/20/2023
iLAVA,Entourage Day Gummies 100mg - Blood Orange,Hybrid Blend,230104-001-BO,48610,10/3/2022,https://tinyurl.com/47ee5d4x,"Forever 46, LLC - 00000057DCHF00477864",,9/6/2023
ZENZONA,zenzona Vegan Gummies Wildberry 100mg - Indica,Hybrid Blend,221220-002-ZWLD,49453,10/3/2022,https://lims.tagleaf.com/coas/mSfWW7yZrTfNQEmG8dgZzFlr8EeK2wI8Xs4yFZXw3iRP2vRQ4c,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Wildberry 100mg - Indica,Hybrid Blend,221220-002-ZWLD,56894,10/3/2022,https://lims.tagleaf.com/coas/mSfWW7yZrTfNQEmG8dgZzFlr8EeK2wI8Xs4yFZXw3iRP2vRQ4c,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",7/26/2023
iLAVA,ClearGold Cartridge 1000mg - Strawberry Cough,Strawberry Cough,230124-002CGSC,43754,10/3/2022,https://lims.tagleaf.com/coas/E82kLdihfNBp9PHrJyZQrow9k2BuJ1ZPg1dPjIsDc5vuT443Fo,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Delta 8 Clarity Cartridge 1000mg - Blue Dream,Blue Dream,230215-004CLBD,42921,10/3/2022,https://lims.tagleaf.com/coas/ogpOqbm6xLLVXNv5qO1WbendSDlOWMtotVOhvQ4d7Rcw5UG7gy,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - God's Gift,God's Gift,230124-002CGGF,42032,10/3/2022,https://lims.tagleaf.com/coas/lg8bGQiDc2bBYj8bgAgFTQQe6dsyCs2yftsdNX9AaPJqyIwAYT,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - Durban Poison,Durban Poison,230104-001CGDP,47702,10/3/2022,https://lims.tagleaf.com/coas/EyxOsONnuAU3UVIY6C9gL2B7hEjPCs0stTeIZ4SMzjR65NaMn1,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,Hybrid Blend,221220-002-HD,45830,10/3/2022,https://tinyurl.com/mr45jxtk,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies 1:1 (100mgCBD/100mg THC) Sour Citrus - Hybrid,Hybrid Blend,221220-002-SC,51588,10/3/2022,https://tinyurl.com/4zp6x9n3,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies 1:1 (100mgCBD/100mg THC) Sour Citrus - Hybrid,Hybrid Blend,221220-002-SC,51588,10/3/2022,https://tinyurl.com/4zp6x9n3,"Forever 46, LLC - 00000057DCHF00477864",,7/26/2023
ZENZONA,zenzona Vegan Gummies 1:1 (100mgCBD/100mg THC) Sour Citrus - Hybrid,Hybrid Blend,221220-002-SC,51588,10/3/2022,https://tinyurl.com/4zp6x9n3,"Forever 46, LLC - 00000057DCHF00477864",,10/23/2023
iLAVA,ClearGold Cartridge 1000mg - Blue Widow,Blue Widow,230104-001CGBW2,47386,10/3/2022,https://lims.tagleaf.com/coas/huKKExHcsNptpdidYSdopX4kTZWZV2E4gPm6NPY041HMLbc9Ys,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 1000mg - GSC,GSC,230124-002CGGS,46420,10/3/2022,https://lims.tagleaf.com/coas/tJofx19oJFxSMTPdwpa0FRSfvWtYaqMUeftkK5DhhFGdtIabfk,"Forever 46, LLC - 00000057DCHF00477864",,6/8/2023
ZENZONA,zenzona Vegan Gummies Raspberry 100mg - Sativa,Hybrid Blend,221220-002-RAS,56228,10/3/2022,https://tinyurl.com/2s36e6ru,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",7/26/2023
iLAVA,Atomic Cartridge 1000mg - Jokerz Treat,Jokerz Treat,230628-009,47996,10/3/2022,http://tinyurl.com/3d32e3bf,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",6/28/2023
iLAVA,ClearGold Cartridge 1000mg - Blue Dream,Blue Dream,230104-001CGBD,47684,10/3/2022,https://lims.tagleaf.com/coas/u5tKbPmfBH2ZzVr4fbQygLBO64k7JZYSZ0yivR2sJJHg4ExzjP,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - ATF,ATF,230104-001CGAT2,47476,10/3/2022,https://lims.tagleaf.com/coas/KxuoKWHJqpN5inh45WuVZ4k7LH10uu5djePgrP0qrUfo4ok8dF,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Entourage Night Gummies 100mg - Wildberry,Hybrid Blend,230104-001-WB,47753,10/3/2022,https://tinyurl.com/2cr2b356,"Forever 46, LLC - 00000057DCHF00477864",,8/24/2023
GRÄS Cannabis,Chem 91 3.5g,Chem 91,A91-041322,37472,9/30/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
GRÄS Cannabis,Alchemy 91 3.5g,Alchemy 91,A91-041322,A91-041322,9/30/2022,https://lims.tagleaf.com/coas/LhMII1ciYY5iOqQTziLe6WBuwaF8qS0kQAKMX1t7axhsjK2jtN,"Forever 46, LLC - 00000057DCHF00477864",,
Copperstate,GMO x OZ Kush 7g - Value,GMO x OZ Kush,2422GMOZ.42,37940,9/28/2022,,"Kannaboost Technology, Inc. DBA: Sol Flower Tempe University - MED",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush,Kosher Kush,235-220927.0001,36585,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,DTF Premium Preroll 1g - Jungle Lava,Jungle Lava,290A-220927.0001,31371,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Elemental Dablicator 1000mg - Jokerz Treat,Jokerz Treat,230629-009,45498,9/27/2022,https://lims.tagleaf.com/coas/oRNcMdPdmCASIiJguSNFRUdizsJoCUQzntCrpvI14fkO954xUi,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Fatso 28g - Mid,Fatso,224-220927.0001,33641,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Emergency 14g - Mid,Emergency,Eme-220927.0001,33808,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush,Kosher Kush,235-220927.0001,31947,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,DTF Premium Preroll 1g - Kush Mints,Kush Mints,227-220927.0001,31619,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Emergency 28g - Mid,Emergency,Eme-220927.0001,33781,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REBALANCE 6 Pack Prerolls 3g - Monkey Nougat,Monkey Nougat,323s-220927.0001,35252,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Dad's Frangoli,Dad's Frangoli,Dad's Frangoli-220927.0001,35318,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,Emergency 3.5g - Signature,Emergency,Eme-220927.0001,31738,9/27/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,ClearGold Cartridge 500mg - 1:1 (THC:CBD),Hybrid Blend,230509-001CG1:1,52253,9/21/2022,https://orders.confidentcannabis.com/report/public/pdf/ccb66062-778f-4483-8c05-ceaa2668d946,"Forever 46, LLC - 00000057DCHF00477864",,10/12/2023
iLAVA,ClearGold Cartridge 1000mg - 1:1 (THC:CBD),Hybrid Blend,230509-001CG1:1,54979,9/21/2022,https://orders.confidentcannabis.com/report/public/pdf/ccb66062-778f-4483-8c05-ceaa2668d946,"Forever 46, LLC - 00000057DCHF00477864",,11/20/2023
iLAVA,ClearGold Cartridge 1000mg - 1:1 (THC:CBD),Hybrid Blend,230509-001CG1:1,54979,9/21/2022,https://orders.confidentcannabis.com/report/public/pdf/ccb66062-778f-4483-8c05-ceaa2668d946,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",11/20/2023
iLAVA,ClearGold Cartridge 500mg - 1:1 (THC:CBD),Hybrid Blend,230509-001CG1:1,54978,9/21/2022,https://orders.confidentcannabis.com/report/public/pdf/ccb66062-778f-4483-8c05-ceaa2668d946,"Forever 46, LLC - 00000057DCHF00477864",,11/20/2023
iLAVA,ClearGold Cartridge 500mg - 1:1 (THC:CBD),Hybrid Blend,230509-001CG1:1,54978,9/21/2022,https://orders.confidentcannabis.com/report/public/pdf/ccb66062-778f-4483-8c05-ceaa2668d946,"Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864",11/20/2023
iLAVA,ClearGold Cartridge 1000mg - 1:1 (THC:CBD),Hybrid Blend,230509-001CG1:1,52254,9/21/2022,https://orders.confidentcannabis.com/report/public/pdf/ccb66062-778f-4483-8c05-ceaa2668d946,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Magma Budder 1g - G-Code,G-Code,230215-001,51001,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,2/15/2023
iLAVA,Magma Budder 2.5g - G-Code,G-Code,230215-001,45028,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Magma Budder 2.5g - G-Code,G-Code,230215-001,42285,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Magma Budder 1g - G-Code,G-Code,230215-001,48784,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,9/13/2023
iLAVA,Magma Budder 1g - G-Code,G-Code,230215-001,39149,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,
iLAVA,Magma Budder 1g - G-Code,G-Code,230215-001,39341,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,4/10/2023
iLAVA,Magma Budder 2.5g - G-Code,G-Code,230215-001,51002,9/20/2022,https://tinyurl.com/yckw6v85,"Forever 46, LLC - 00000057DCHF00477864",,2/15/2023
GRÄS Cannabis,Black Dog 3.5g,Black Dog,BKD041322-E4,BKD13100,9/14/2022,https://lims.tagleaf.com/coas/i6Wp2oOTO6JGZCLMxaXLf1UWafqPJxDL2CcdBllgbrq8vNchr3,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Zack's Rhino,Zack's Rhino,291C-220913.0001,35265,9/13/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Gastropop,Gastropop,324s-220913.0001,35269,9/13/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Zack's Rhino,Zack's Rhino,291C-220913.0001,25265,9/13/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
High Scorez,High Scorez Sauce Infused Preroll 1.2g - Kosher Kush,Kosher Kush,235-230202.0001-IPR,33801,8/25/2022,https://lims.tagleaf.com/coas/fnaJFWZrovtmVvtnZmbZ3X6n7WF34Y61XI2VRQGMGmBOnGttjp,"Forever 46, LLC - 00000057DCHF00477864",,
DTF - Downtown Flower,DTF Premium Preroll 1g - Kosher Kush,Kosher Kush,235-220825.0001,33959,8/25/2022,https://orders.confidentcannabis.com/report/public/pdf/3996f7f0-c031-4f68-95ef-d1c82adc3336,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Strawberry Cooler,Strawberry Cooler,266-220825.0001,31872,8/25/2022,https://orders.confidentcannabis.com/report/public/pdf/3979a256-377f-40d6-a85d-bea88410de68,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush,Kosher Kush,235-220825.0001,31896,8/25/2022,https://orders.confidentcannabis.com/report/public/pdf/3996f7f0-c031-4f68-95ef-d1c82adc3336,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Mystery 1,Mystery 1,325A-220825.0001,30754,8/25/2022,https://orders.confidentcannabis.com/report/public/pdf/6eca7869-2575-4256-9654-dc0894028419,"Forever 46, LLC - 00000057DCHF00477864",,
High Scorez,High Scorez Sauce Infused Preroll 1.2g - Zack's Cake,Zack's Cake,221220-001,29756,8/25/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Fatso,Fatso,224-220825.0001,31897,8/25/2022,https://orders.confidentcannabis.com/report/public/pdf/e0770189-a886-4f95-b46c-8e227cc372b6,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Jungle Lava,Jungle Lava,290A-220825.0001,32559,8/25/2022,https://orders.confidentcannabis.com/report/public/pdf/a51443b3-85ee-4348-8861-fba47e09913a,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Sour Tini,Sour Tini,2386046,35814,8/23/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
Roaring 20s,Roaring 20s REST 6 Pack Prerolls 3g - Sour Tini,Sour Tini,2386046,32495,8/23/2022,,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,Hybrid Blend,220822-004-PP,38089,8/22/2022,https://orders.confidentcannabis.com/report/public/pdf/3d37bcf0-2ac8-48a3-8467-e51e8c3f497d,"Forever 46, LLC - 00000057DCHF00477864",,
ZENZONA,zenzona Vegan Gummies Strawberry 100mg - Hybrid,Hybrid Blend,220822-004-ST,41601,8/22/2022,https://orders.confidentcannabis.com/report/public/pdf/b33124f2-3722-4821-a552-7627e5342749,"Forever 46, LLC - 00000057DCHF00477864",,
