"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
High Scorez Sauce Infused Preroll 1.2g - Marshmellow Squirt x Kush Mints,44823,MaSq-230502.02-W18-IPR,Marshmellow Squirt x Kush Mints,"Forever 46, LLC - 00000057DCHF00477864",7/10/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Marshmellow Squirt x Millionaire Gelato,44820,MaSq-230502.01-W18-IPR,Marshmellow Squirt x Millionaire Gelato,"Forever 46, LLC - 00000057DCHF00477864",7/10/2023,High Scorez,5/2/2023,
DTF Premium Preroll 1g - Cherry Treat,44819,ChryTrt-230516.0001-W20,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",7/10/2023,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Jet Cream x Apple Fritter,44815,JtCr-230502.01-W18-IPR,Jet Cream x Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",7/10/2023,High Scorez,5/2/2023,
Cali-O-Socks 14g -Mid,44525,COSo-230516.0001-W20,Cali-O-Socks,,,DTF - Downtown Flower,5/16/2023,
Cherry Treat 7g - Mid,44408,ChryTrt-230516.0001-W20,Cherry Treat,,,DTF - Downtown Flower,5/16/2023,
DTF Premium Preroll 1g - ICS,44647,318-230309.0001-W10,ICS,,,DTF - Downtown Flower,3/9/2023,
DTF Premium Preroll 1g - Sacrilegious,44601,Sac-230309.0001-W10,Sacrilegious,,,DTF - Downtown Flower,3/9/2023,
DTF Premium Preroll 1g - Zack's Cake,44645,Zack's Cake-230516.0001-W20,Zack's Cake,,,DTF - Downtown Flower,5/16/2023,
Gelato 3.5g,44619,GLTO-230523.0001-W21,Gelato,,,GRÄS Cannabis,5/23/2023,
Gelato 3.5g,44619,GLTO-230523.0001-W21,Gelato,,,GRÄS Cannabis,5/23/2023,
Cali-O-Socks 3.5g,44646,COSo-230516.0001-W20,Cali-O-Socks,,,GRÄS Cannabis,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Marshmellow Squirt x Violet,43680,230309-W10-IPR,Marshmellow Squirt x Violet,,,High Scorez,,
DTF Premium Preroll 1g - Gaschata,44651,271-230502.0001-W18,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - ICS,44647,318-230309.0001-W10,ICS,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,3/9/2023,
Cali-O-Socks 3.5g,44646,COSo-230516.0001-W20,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",7/7/2023,GRÄS Cannabis,5/16/2023,
DTF Premium Preroll 1g - Zack's Cake,44645,Zack's Cake-230516.0001-W20,Zack's Cake,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,5/16/2023,
Gelato 3.5g,44619,GLTO-230523.0001-W21,Gelato,"Forever 46, LLC - 00000057DCHF00477864",7/7/2023,GRÄS Cannabis,5/23/2023,
Wedding Cake 3.5g,44559,WeCa-230523.0001-W21,Wedding Cake,,,GRÄS Cannabis,5/23/2023,
Apple Fritter 3.5g - Value,44186,ApFr-230516.0001-W20,Apple Fritter,,,DTF - Downtown Flower,5/16/2023,
DTF Premium Preroll 1g - Apple Fritter,44592,228-230301.0001-W09,Apple Fritter,,,DTF - Downtown Flower,3/1/2023,
DTF Premium Preroll 1g - Fatso,44530,224-230502.0001-W18,Fatso,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - ICS x Do-Si-Dos,43675,230309-W10-IPR,ICS x Do-Si-Dos,,,High Scorez,,
DTF Premium Preroll 1g - Sacrilegious,44601,Sac-230309.0001-W10,Sacrilegious,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,3/9/2023,
DTF Premium Preroll 1g - Apple Fritter,44592,228-230301.0001-W09,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,3/1/2023,
DTF Premium Preroll 1g - Forest Fire,44435,FoFi-230516.0001-W20,Forest Fire,,,DTF - Downtown Flower,5/16/2023,
DTF Premium Preroll 1g - Gary Satan,44426,325D-230502.0001-W18,Gary Satan,,,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Sunset Sherbet,44590,SUNS-230502.0001-W18,Sunset Sherbet,"Forever 46, LLC - 00000057DCHF00477864",7/6/2023,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g -  Strawberry Mo'nana,44412,SMo-230502.0001-W18,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",,DTF - Downtown Flower,5/2/2023,
Wedding Cake 3.5g,44559,WeCa-230523.0001-W21,Wedding Cake,"Forever 46, LLC - 00000057DCHF00477864",7/5/2023,GRÄS Cannabis,5/23/2023,
Gaschata 3.5g - Value,44230,271-230516.0001-W20,Gaschata,,,DTF - Downtown Flower,5/16/2023,
DTF Premium Preroll 1g - Fatso,44530,224-230502.0001-W18,Fatso,"Forever 46, LLC - 00000057DCHF00477864",7/5/2023,DTF - Downtown Flower,5/2/2023,
Cali-O-Socks 14g -Mid,44525,COSo-230516.0001-W20,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",7/5/2023,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Sacrilegious x Dalliance,43671,230309-W10-IPR,Sacrilegious x Dalliance,,,High Scorez,,
Apple Fritter 7g - Value,44457,ApFr-230516.0001-W20,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",7/4/2023,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Apple Fritter x White Truffle,43757,230301-W09-IPR,Apple Fritter x White Truffle,,,High Scorez,,
DTF Premium Preroll 1g - Forest Fire,44435,FoFi-230516.0001-W20,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",7/2/2023,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Apple Fritter x White Truffle,43757,230301-W09-IPR,Apple Fritter x White Truffle,,,High Scorez,,
DTF Premium Preroll 1g - Gary Satan,44426,325D-230502.0001-W18,Gary Satan,"Forever 46, LLC - 00000057DCHF00477864",7/2/2023,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g -  Strawberry Mo'nana,44412,SMo-230502.0001-W18,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",7/2/2023,DTF - Downtown Flower,5/2/2023,
Cherry Treat 7g - Mid,44408,ChryTrt-230516.0001-W20,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",7/3/2023,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Gary Satan x White Truffle PROMO,43238,230614.0004-IPR,Gary Satan x White Truffle,,,High Scorez,,
White Truffle 7g - Mid,44130,317s-230516.0001-W20,White Truffle,,,DTF - Downtown Flower,5/16/2023,
Cherry Treat 3.5g - Mid,44229,ChryTrt-230516.0001-W20,Cherry Treat,,,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Fatso x Zack's Rhino,43275,230614.0011-IPR,Fatso x Zack's Rhino,,,High Scorez,,
Zack's Cake 3.5g - Mid,44181,Zack's Cake-230516.0001-W20,Zack's Cake,,,DTF - Downtown Flower,5/16/2023,
White Truffle 3.5g - Mid,44131,317s-230516.0001-W20,White Truffle,,,DTF - Downtown Flower,5/16/2023,
Gaschata 3.5g - Value,43992,271-230502.0001-W18,Gaschata,,,DTF - Downtown Flower,5/2/2023,
Gaschata 7g - Value,43991,271-230502.0001-W18,Gaschata,,,DTF - Downtown Flower,5/2/2023,
Gaschata 14g - Value,44111,271-230516.0001-W20,Gaschata,,,DTF - Downtown Flower,5/16/2023,
Cherry Treat 14g - Mid,44113,ChryTrt-230516.0001-W20,Cherry Treat,,,DTF - Downtown Flower,5/16/2023,
Apple Fritter 14g - Value,44116,ApFr-230516.0001-W20,Apple Fritter,,,DTF - Downtown Flower,5/16/2023,
Gaschata 3.5g - Value,44230,271-230516.0001-W20,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/28/2023,DTF - Downtown Flower,5/16/2023,
Cherry Treat 3.5g - Mid,44229,ChryTrt-230516.0001-W20,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",6/28/2023,DTF - Downtown Flower,5/16/2023,
Apple Fritter 3.5g - Value,44186,ApFr-230516.0001-W20,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",6/28/2023,DTF - Downtown Flower,5/16/2023,
Zack's Cake 3.5g - Mid,44181,Zack's Cake-230516.0001-W20,Zack's Cake,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
Forest Fire 3.5g - Mid,44153,FoFi-230516.0001-W20,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
White Truffle 3.5g - Mid,44131,317s-230516.0001-W20,White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
White Truffle 7g - Mid,44130,317s-230516.0001-W20,White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
High Scorez Sauce Infused Preroll 1.2g - Strawberry Mo'nana x Mangorita,43280,230614.0014-IPR,Strawberry Mo'nana x Mangorita,,,High Scorez,,
Apple Fritter 14g - Value,44116,ApFr-230516.0001-W20,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
Cherry Treat 14g - Mid,44113,ChryTrt-230516.0001-W20,Cherry Treat,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
Gaschata 14g - Value,44111,271-230516.0001-W20,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/27/2023,DTF - Downtown Flower,5/16/2023,
Gaschata 7g - Value,43669,271-230502.0001-W18,Gaschata,,,DTF - Downtown Flower,5/2/2023,
Gaschata 14g - Value,43677,271-230502.0001-W18,Gaschata,,,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Forest Fire,43861,218-230301.0001-W09,Forest Fire,,,DTF - Downtown Flower,3/1/2023,
Marshmellow Squirt 3.5g - Signature,43695,MaSq-230502.0001-W18,Mellow Squirt,,,DTF - Downtown Flower,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Jet Cream,44015,JtCr-230502.0001-W18,Jet Cream,,,Roaring 20s,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Jet Cream,44015,JtCr-230502.0001-W18,Jet Cream,"Forever 46, LLC - 00000057DCHF00477864",6/26/2023,Roaring 20s,5/2/2023,
Gaschata 3.5g - Value,43992,271-230502.0001-W18,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/26/2023,DTF - Downtown Flower,5/2/2023,
Gaschata 7g - Value,43991,271-230502.0001-W18,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/26/2023,DTF - Downtown Flower,5/2/2023,
Roaring 20s ROAR 6 Pack Preroll 3g - Strawberry Mo'nana,43528,SMo-230502.0001-W18,Strawberry Mo'nana,,,Roaring 20s,5/2/2023,
DTF Premium Preroll 1g - Super Glue,43742,SuGl-230502.0001-W18,Super Glue,,,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Forest Fire,43861,218-230301.0001-W09,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",6/22/2023,DTF - Downtown Flower,3/1/2023,
Gaschata 3.5g - Value,43611,271-230502.0001-W18,Gaschata,,,DTF - Downtown Flower,5/2/2023,
Cali-O-Socks 7g -Mid,43546,COSo-230502.0001-W18,Cali-O-Socks,,,DTF - Downtown Flower,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Wet Cookie,43474,WeCo-230502.0001-W18,Toasted Swirl,,,Roaring 20s,5/2/2023,
DTF Premium Preroll 1g - ICS,43342,318-230316.0001-W11,ICS,,,DTF - Downtown Flower,3/16/2023,
DTF Premium Preroll 1g - Gastropop,43544,324s-230419.0001-W16,Gastropop,,,DTF - Downtown Flower,4/19/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Wedding Cake,43470,WeCa-230502.0001-W18,Wedding Cake,,,Roaring 20s,5/2/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Cali-O-Socks,43663,COSo-230502.0001-W18,Cali-O-Socks,,,Roaring 20s,5/2/2023,
Cali-O-Socks 3.5g - Mid,43543,COSo-230502.0001-W18,Cali-O-Socks,,,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Jet Cream x Gas Crack,43767,230502-W18-IPR,Jet Cream x Gas Crack,"Forever 46, LLC - 00000057DCHF00477864",6/22/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Kosher Kush x Mt Lemmon Lava,43766,230502-W18-IPR,Kosher Kush x Mt Lemmon Lava,"Forever 46, LLC - 00000057DCHF00477864",6/22/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Apple Fritter x White Truffle,43757,230301-W09-IPR,Apple Fritter x White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/22/2023,High Scorez,3/1/2023,
Gary Satan 3.5g - Signature,42799,325D-230502.0001-W18,Gary Satan,,,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Tangistan Kush,43564,TGK-230419.0001-W16,Tangistan Kush,,,DTF - Downtown Flower,4/19/2023,
DTF Premium Preroll 1g - Super Glue,43742,SuGl-230502.0001-W18,Super Glue,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,DTF - Downtown Flower,5/2/2023,
Marshmellow Squirt 3.5g - Signature,43695,MaSq-230502.0001-W18,Mellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Marshmellow Squirt x Violet,43680,230309-W10-IPR,Marshmellow Squirt x Violet,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,High Scorez,3/9/2023,
Gaschata 14g - Value,43677,271-230502.0001-W18,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - ICS x Do-Si-Dos,43675,230309-W10-IPR,ICS x Do-Si-Dos,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,High Scorez,3/9/2023,
High Scorez Sauce Infused Preroll 1.2g - Sacrilegious x Dalliance,43671,230309-W10-IPR,Sacrilegious x Dalliance,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,High Scorez,3/9/2023,
Gaschata 7g - Value,43669,271-230502.0001-W18,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,DTF - Downtown Flower,5/2/2023,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Cali-O-Socks,43663,COSo-230502.0001-W18,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,Roaring 20s,5/2/2023,
Gaschata 3.5g - Value,43611,271-230502.0001-W18,Gaschata,"Forever 46, LLC - 00000057DCHF00477864",6/21/2023,DTF - Downtown Flower,5/2/2023,
Wedding Cake 3.5g - Signature,43091,WeCa-230502.0001-W18,Wedding Cake,,,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Tangistan Kush,43564,TGK-230419.0001-W16,Tangistan Kush,"Forever 46, LLC - 00000057DCHF00477864",6/19/2023,DTF - Downtown Flower,4/19/2023,
Fatso 3.5g - Signature,42920,224-230502.0001-W18,Fatso,,,DTF - Downtown Flower,5/2/2023,
Cali-O-Socks 7g -Mid,43546,COSo-230502.0001-W18,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",6/20/2023,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Gastropop,43544,324s-230419.0001-W16,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",6/19/2023,DTF - Downtown Flower,4/19/2023,
Cali-O-Socks 3.5g - Mid,43543,COSo-230502.0001-W18,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",6/20/2023,DTF - Downtown Flower,5/2/2023,
Jet Cream 3.5g - Signature,43134,JtCr-230502.0001-W18,Jet Cream,,,DTF - Downtown Flower,5/2/2023,
Gary Satan 3.5g - Signature,42799,325D-230502.0001-W18,Gary Satan,,,DTF - Downtown Flower,5/2/2023,
Roaring 20s ROAR 6 Pack Preroll 3g - Strawberry Mo'nana,43528,SMo-230502.0001-W18,Strawberry Mo'nana,"Forever 46, LLC - 00000057DCHF00477864",6/19/2023,Roaring 20s,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Wet Cookie,43474,WeCo-230502.0001-W18,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",6/19/2023,Roaring 20s,5/2/2023,
Strawberry Mo'nana 3.5g - Signature,42908,SMo-230502.0001-W18,Strawberry Mo'nana,,,DTF - Downtown Flower,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Wedding Cake,43470,WeCa-230502.0001-W18,Wedding Cake,"Forever 46, LLC - 00000057DCHF00477864",6/19/2023,Roaring 20s,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush,43335,235-230502.0001-W18,Kosher Kush,,,Roaring 20s,5/2/2023,
Sunset Sherbet 3.5g - Mid,43293,SUNS-230502.0001-W18,Sunset Sherbet,,,DTF - Downtown Flower,5/2/2023,
Ganja Blanca 3.5g - Value,43319,GB-230502.0001-W18,Ganja Blanca,,,DTF - Downtown Flower,5/2/2023,
Cali-O-Socks 14g -Mid,43237,COSo-230502.0001-W18,Cali-O-Socks,,,DTF - Downtown Flower,5/2/2023,
DTF Premium Preroll 1g - Mendo Dosi,43336,323s-230301.0001-W09,Mendo Dosi,,,DTF - Downtown Flower,3/1/2023,
DTF Premium Preroll 1g - Gastropop,43334,324s-230309.0001-W10,Gastropop,,,DTF - Downtown Flower,3/9/2023,
DTF Premium Preroll 1g - Sonoran Lava,43141,290D-230316.0001-W11,Sonoran Lava,,,DTF - Downtown Flower,3/16/2023,
DTF Premium Preroll 1g - ICS,43342,318-230316.0001-W11,ICS,"Forever 46, LLC - 00000057DCHF00477864",6/15/2023,DTF - Downtown Flower,3/16/2023,
Mt Lemmon Lava 14g - Mid,41111,290C-230316.0001-W11,Mt Lemmon Lava,"Forever 46, LLC - 00000057DCHF00477864",5/8/2023,DTF - Downtown Flower,3/16/2023,
DTF Premium Preroll 1g - Mendo Dosi,43336,323s-230301.0001-W09,Mendo Dosi,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,3/1/2023,
DTF Premium Preroll 1g - Gastropop,43142,324s-230309.0001-W10,Gastropop,,,DTF - Downtown Flower,3/9/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush,43335,235-230502.0001-W18,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",6/15/2023,Roaring 20s,5/2/2023,
DTF Premium Preroll 1g - Gastropop,43334,324s-230309.0001-W10,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,3/9/2023,
DTF Premium Preroll 1g - Apple Fritter,43332,228-230301.0001-W09,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,3/1/2023,
Super Glue 7g - Mid,43218,SuGl-230502.0001-W18,Super Glue,,,DTF - Downtown Flower,5/2/2023,
Wet Cookie 7g - Mid,43112,WeCo-230502.0001-W18,Toasted Swirl,,,DTF - Downtown Flower,5/2/2023,
Roaring 20s REST 6 Pack Prerolls 3g - Gastropop,42935,324s-230309.0001-W10,Gastropop,,,Roaring 20s,3/9/2023,
DTF Premium Preroll 1g - Gello,43143,Gell-230316.0001-W11,Gello,,,DTF - Downtown Flower,3/16/2023,
Kosher Kush 14g - Mid,42918,235-230502.0001-W18,Kosher Kush,,,DTF - Downtown Flower,5/2/2023,
Wet Cookie 3.5g - Mid,43108,WeCo-230502.0001-W18,Toasted Swirl,,,DTF - Downtown Flower,5/2/2023,
Super Glue 3.5g - Mid,43214,SuGl-230502.0001-W18,Super Glue,,,DTF - Downtown Flower,5/2/2023,
Ganja Blanca 3.5g - Value,43319,GB-230502.0001-W18,Ganja Blanca,"Forever 46, LLC - 00000057DCHF00477864",6/15/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll .6g - Strawberry Mo'nana x Mangorita,43292,230614.0017-IPR,Strawberry Mo'nana x Mangorita,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
Sunset Sherbet 3.5g - Mid,43293,SUNS-230502.0001-W18,Sunset Sherbet,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll .6g - Strawberry Mo'nana x Mangorita,43290,230614.0016-IPRK,Strawberry Mo'nana x Mangorita,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
DTF Premium Preroll .5g - Strawberry Mo'nana,43289,SMo-230502.0001-W18,Strawberry Mo'nana,,,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Strawberry Mo'nana x Mangorita,43282,230614.0015-IPRK,Strawberry Mo'nana x Mangorita,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
DTF Premium Preroll 1g - Strawberry Mo'nana,43281,SMo-230502.0001-W18,Strawberry Mo'nana,,,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Strawberry Mo'nana x Mangorita,43280,230614.0014-IPR,Strawberry Mo'nana x Mangorita,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 0.6g - Gary Satan x White Truffle,43279,230614.0013-IPR,Gary Satan x White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 0.6g - Gary Satan x White Truffle,43276,230614.0012-IPRK,Gary Satan x White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Fatso x Zack's Rhino,43275,230614.0011-IPR,Fatso x Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Fatso x Zack's Rhino,43274,230614.0010-IPRK,Fatso x Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
DTF Premium Preroll 1g - Fatso,43273,224-230502.0001-W18,Fatso,,,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 0.6g - Fatso x Zack's Rhino,43211,FxZR-230614.0001-IPRK,Fatso x Zack's Rhino,,,High Scorez,,
High Scorez Sauce Infused Preroll 0.6g - Fatso x Zack's Rhino,43272,230614.0008-IPR,Fatso x Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,,
High Scorez Sauce Infused Preroll 0.6g - Fatso x Zack's Rhino,43211,FxZR-230614.0001-IPRK,Fatso x Zack's Rhino,,,High Scorez,,
DTF Premium Preroll .5g - Gary Satan,43239,325D-230502.0001-W18,Gary Satan,,,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Gary Satan x White Truffle PROMO,43238,230614.0004-IPR,Gary Satan x White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
Cali-O-Socks 14g -Mid,43237,COSo-230502.0001-W18,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Gary Satan x White Truffle,43233,230614.0003-IPRK,Gary Satan x White Truffle,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
DTF Premium Preroll 1g - Gary Satan,43231,325D-230502.0001-W18,Gary Satan,,,DTF - Downtown Flower,5/2/2023,
Super Glue 7g - Mid,43218,SuGl-230502.0001-W18,Super Glue,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,5/2/2023,
Super Glue 3.5g - Mid,43214,SuGl-230502.0001-W18,Super Glue,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 0.6g - Fatso x Zack's Rhino,43211,FxZR-230614.0001-IPRK,Fatso x Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,High Scorez,5/2/2023,
DTF Premium Preroll .5g - Fatso,43210,224-230502.0001-W18,Fatso,"Forever 46, LLC - 00000057DCHF00477864",6/14/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Gastropop x ICS PROMO,965691304470,230517.0002-IPR,Gastropop x ICS,"Forever 46, LLC - 00000057DCHF00477864",6/13/2023,High Scorez,3/9/2023,
DTF Premium Preroll 1g - Gello,43143,Gell-230316.0001-W11,Gello,"Forever 46, LLC - 00000057DCHF00477864",6/13/2023,DTF - Downtown Flower,3/16/2023,
DTF Premium Preroll 1g - Gastropop,43142,324s-230309.0001-W10,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",6/13/2023,DTF - Downtown Flower,3/9/2023,
DTF Premium Preroll 1g - Sonoran Lava,43141,290D-230316.0001-W11,Sonoran Lava,"Forever 46, LLC - 00000057DCHF00477864",6/13/2023,DTF - Downtown Flower,3/16/2023,
High Scorez Sauce Infused Preroll 1.4g - Forest Fire x Mendo Dosi,42217,230526.0004-IPR,Forest Fire x Mendo Dosi,,,High Scorez,,
High Scorez Sauce Infused Preroll 1.2g - Forest Fire x Mendo Dosi,41526,230515.0003-IPR,Forest Fire x Mendo Dosi,"Forever 46, LLC - 00000057DCHF00477864",6/13/2023,High Scorez,3/1/2023,
Jet Cream 3.5g - Signature,43134,JtCr-230502.0001-W18,Jet Cream,"Forever 46, LLC - 00000057DCHF00477864",6/13/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.4g - Gastropop x ICS,42226,230526.0006-IPR,Gastropop x ICS,,,High Scorez,,
Wet Cookie 7g - Mid,43112,WeCo-230502.0001-W18,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",6/12/2023,DTF - Downtown Flower,5/2/2023,
Wet Cookie 3.5g - Mid,43108,WeCo-230502.0001-W18,Toasted Swirl,"Forever 46, LLC - 00000057DCHF00477864",6/12/2023,DTF - Downtown Flower,5/2/2023,
High Scorez Sauce Infused Preroll 1.2g - Gastropop x ICS,41643,230517.0002-IPR,Gastropop x ICS,"Forever 46, LLC - 00000057DCHF00477864",6/12/2023,High Scorez,3/9/2023,
